,house_id,name,price,description,url
47,2023047,北京花间堂·后海酒店,969,"德内大街羊房胡同9号,距什刹海0.2公里",image/nw_OFc5T3QbbW.jpg
48,2023048,北京未名视界摄影主题酒店,399,"鼓楼西大街76号,距什刹海0.4公里",image/nw_000cOsfk.jpg
49,2023049,秦唐稀客民宿(北京刘海胡同店),2780,"刘海胡同1号2幢1层,距什刹海0.5公里",image/nw_ShdSpgKHg4.jpg
50,2023050,北京元古水屋民宿,2080,"什刹海街道柳荫街10号,距什刹海0.2公里",image/nw_VjrTlZazq8.jpg
51,2023051,锦江之星(北京后海店),279,"德内大街103号,距什刹海0.6公里",image/nw_000d9v7y.jpg
52,2023052,北京什刹海皮影文化酒店,476,"松树街24号,距什刹海0.4公里",image/nw_000dl8TE.jpg
53,2023053,和家宾馆(北京后海店),168,"鼓楼西大街小八道湾胡同6号,距什刹海0.5公里",image/nw_000geD2p.jpg
54,2023054,时光漫步怀旧主题酒店(北京恭王府店),621,"护国寺大院甲63号,距什刹海1.1公里",image/nw_Jd8XZhlpte.jpg
55,2023055,北京旅途床青年旅舍,99,"鼓楼大街后海北沿丁50号,距什刹海0.2公里",image/nw_000cKIV7.jpg
56,2023056,北京珠穆朗玛宾馆,650,"鼓楼西大街149号,距什刹海0.4公里",image/nw_R1wsk9ikG4.jpg
57,2023057,喆啡酒店(北京站天坛公园店),388,幸福大街39号,image/nw_LRCtfNypdm.jpg
58,2023058,北京东方之道宾馆,130,天坛东路13号,image/nw_000dcKKK.jpg
59,2023059,速8酒店(北京天坛西门店),176,禄长街头条2号,image/nw_000d9Mq8.jpg
60,2023060,时光漫步怀旧主题酒店(北京国家体育总局天坛店),400,左安门内大街4号,image/nw_000bH1TC.jpg
61,2023061,和颐酒店(北京前门店),313,南纬路4号,image/nw_000cTL27.jpg
62,2023062,北京圣德堡酒店,269,崇文区天坛东路72号,image/nw_000fnVc6.jpg
63,2023063,潮漫酒店(北京南站天坛店),261,桃园东里20号华夏文化大厦,image/nw_UfNsdSt7TW.jpg
64,2023064,德全酒店(北京天坛电影主题店),258,左安门内大街2-6号,image/nw_UQNprEJhWU.jpg
65,2023065,北京准噶尔明珠酒店,388,龙潭路8号,image/nw_Jdmh6Cnc6Q.jpg
66,2023066,Zsmart智尚酒店(北京天安门前门店),152,东经路6号院2号楼,image/nw_J66zDMLHc4.jpg
67,2023067,如家精选酒店(北京南锣鼓巷店),436,"交道口南大街菊儿胡同33号,距南锣鼓巷0.2公里",image/nw_Qm1FqwZbtS.jpg
68,2023068,秋果四合院酒店(北京南锣鼓巷鼓楼后海店),495,"交道口南大街114号,距南锣鼓巷0.4公里",image/nw_KIIMxZtvrO.jpg
69,2023069,桔子水晶北京南锣鼓巷酒店,793,"交道口南大街67号15号楼,距南锣鼓巷0.2公里",image/nw_QTWVATmgtW.jpg
70,2023070,北京北平国际青年旅舍,200,"南锣鼓巷113-2号,距南锣鼓巷0.3公里",image/nw_000e4m0J.jpg
71,2023071,东方圣达文化酒店(北京南锣鼓巷步行街店),638,"南锣鼓巷20号,距南锣鼓巷0.2公里",image/nw_SXj0yi68Mg.jpg
