,house_id,name,price,description,url
96,2021096,泊庭智慧酒店(重庆解放碑店),88,"解放碑邹容路120号都市广场A座平街六层B区,距洪崖洞民俗风貌区0.5公里",image/nw_Nsirzd0W3K.jpg
97,2021097,重庆两江商务酒店,128,人和镇胡杨路51号附55号,image/nw_000d3lbz.jpg
98,2021098,克里斯汀酒店(重庆解放碑步行街店),164,"新华路216号新欧鹏大厦23A,距山城步道1.4公里",image/nw_Q7Fr413vQQ.jpg
99,2021099,奉节白帝城大酒店,218,"诗城东路167号,距长江三峡长江三峡公里",image/nw_000dq6Xk.jpg
100,2021100,奉节鹿鸣·精品酒店,128,"白帝城夔门街道诗城东路183号1幢2，3层,距长江三峡长江三峡公里",image/nw_GrIhVHM9TW.jpg
101,2021101,奉节依斗门客栈,148,"诗城东路131号,距长江三峡长江三峡公里",image/nw_0007dY7T.jpg
102,2021102,奉节夔门大酒店,180,"鱼复路518号,距长江三峡长江三峡公里",image/nw_FYrlqjM8E0.jpg
103,2021103,奉节海之峰酒店,178,"鱼腹路127号,距长江三峡长江三峡公里",image/nw_MMvJ3SE0XS.jpg
104,2021104,奉节农家乐旅馆,78,"永安镇诗城东路183号,距长江三峡长江三峡公里",image/nw_000dmvca.jpg
105,2021105,奉节国泰大酒店,118,"白帝镇鱼腹路25号,距长江三峡长江三峡公里",image/nw_000dml5P.jpg
106,2021106,奉节海之峰宾馆,128,"白帝镇浣花村社区2组供销综合楼近奉节县白帝卫生院,距长江三峡长江三峡公里",image/nw_000g2cq4.jpg
107,2021107,奉节三国苑酒店,188,"宝塔坪诗城东路124号,距长江三峡长江三峡公里",image/nw_000ammrA.jpg
108,2021108,奉节渝仙楼宾馆,98,"白帝镇浣花1组,距长江三峡长江三峡公里",image/nw_000fAMUD.jpg
109,2021109,有意思客栈(重庆解放碑朝天门店),150,"长滨路17号海客瀛洲C栋1608号,距重庆两江游0.2公里",image/nw_000gB5cb.jpg
110,2021110,重庆世纪荣耀游轮,239,"长滨路17号朝天门11号码头,距重庆两江游0.2公里",image/nw_S5IR4Uv5ni.jpg
111,2021111,重庆金芒果酒店,126,双凤桥街道双凤路277号裙楼栋2-1,image/nw_MdZZzSUFCE.jpg
112,2021112,重庆尚高丽呈酒店,364,空港工业园区长凯路315号,image/nw_000gv0az.jpg
113,2021113,麓隐酒店(重庆长嘉汇店),221,长嘉汇SOHO3栋3楼,image/nw_NlsPyZpBAI.jpg
114,2021114,重庆萃福里17号酒店,268,回兴街道宝桐路101号翠湖柳岸4幢,image/nw_JZakDWTy1O.jpg
115,2021115,重庆柏之冬韵快捷酒店,120,火车北站北广场华宇摩天2栋38楼,image/nw_QKvyCfcWGs.jpg
116,2021116,铂尔斯酒店(重庆江北机场店),137,融创中央广场6栋17楼,image/nw_VoYKUoyXtu.jpg
117,2021117,栖巢酒店(重庆解放碑店),350,"解放碑八一路108号纽约纽约大厦第6层,距解放碑步行街0.2公里",image/nw_QxjzounxkY.jpg
118,2021118,重庆艾米时光公寓,128,"较场口日月光中心广场解放碑1号R2栋9楼910,距解放碑步行街0.5公里",image/nw_VZyadT4cne.jpg
119,2021119,重庆沙坪坝三峡⼴场宜尚PLUS酒店,331,"小杨公桥118号,距白公馆1.8公里",image/nw_Rmi9oIyueQ.jpg
120,2021120,重庆天天寓公寓,151,"三峡广场煌华新纪元3号10-8,距白公馆3.5公里",image/nw_VnUU4XZG8w.jpg
121,2021121,重庆两江四季酒店,278,"沧白路73号,距洪崖洞民俗风貌区0.1公里",image/nw_V7sTbfnK2Q.jpg
122,2021122,斯普兰酒店(重庆回兴轻轨站店),119,"回兴街道宝桐路228号附5号,距李子坝轻轨站2.2公里",image/nw_HYvRk2VOrm.jpg
123,2021123,XEM希悦艺术酒店(重庆江北国际机场店),143,舟济路26号融创中央广场6栋7楼,image/nw_000eDM9O.jpg
124,2021124,重庆开民宿的摄影师(15号店),358,"大学城西路(龙湖U城8组团星座),距四川美术学院0.5公里",image/nw_IJ3emQK1AQ.jpg
125,2021125,重庆青澜酒店,208,"大学城北路92号附95号,距四川美术学院0.9公里",image/nw_PQQG2v9BDi.jpg
126,2021126,和颐酒店(重庆双碑轻轨站店),148,"双碑街34号附10号-1,距渣滓洞2.2公里",image/nw_Nn4HEIJO0w.jpg
127,2021127,重庆渝栖江景精品酒店,238,"新华路201号联合国际大厦18楼-16,距长江索道56公里",image/nw_Mg2aTodpEQ.jpg
128,2021128,重庆江舍酒店,158,"新华路201号联合国际大厦49楼,距长江索道76公里",image/nw_000dlCOD.jpg
129,2021129,重庆慕尚江景酒店,195,"解放西路229号滨江壹号22楼15号,距南滨路1.2公里",image/nw_Kfb9ysoIZa.jpg
